dataid,total_consumption,mci_00,mci_01,mci_02,mci_03,mci_04,mci_05,mci_06,mci_07,mci_08,mci_09,mci_10,mci_11,mci_12,mci_13,mci_14,mci_15,mci_16,mci_17,mci_18,mci_19,mci_20,mci_21,mci_22,mci_23
3268,701.474,23.51306669,23.05873366,22.75525158,22.55151142,22.82715155,22.86374127,22.92158274,23.33277899,23.73101595,23.82421158,24.07889061,24.24259324,24.15413279,24.03502749,24.00227238,24.02221943,24.18236215,24.6814702,24.92140656,24.80456799,24.85291009,24.40758213,24.03442892,23.716767
1731,1314.895,23.47334418,22.9800428,22.74718613,22.54732264,22.8262071,22.85684978,22.93123728,23.2040031,23.65403961,23.96200937,24.06173691,24.20376303,24.09832339,24.06388433,24.00400075,23.95903755,24.07420307,24.63193721,24.91769603,24.7834385,24.87531015,24.42604566,24.03373473,23.69451406
9926,1576.231,23.49524767,23.07672632,22.74372615,22.55269506,22.831673,22.86680085,22.91198458,23.24144216,23.63182671,23.96648185,24.06874233,24.20134278,24.11283868,24.03335516,24.0056392,23.98269346,24.06266355,24.65928661,24.92339997,24.7882802,24.84455873,24.45946015,24.02872898,23.68800506
2965,1334.583,23.49863707,23.0392249,22.7424828,22.56060717,22.83457199,22.87285743,22.94378324,23.20860862,23.64062137,23.95211688,24.06454035,24.23992048,24.13576768,24.04963943,24.01734297,23.97937538,24.06429302,24.7048845,24.90459544,24.78181497,24.88000327,24.43841535,24.04145006,23.67817211
661,944.927,23.5098547,23.07131271,22.74929239,22.56256142,22.83949079,22.85802928,22.91668485,23.22216657,23.6721678,23.91712874,24.06104749,24.20865943,24.11825473,24.01513491,24.02371439,23.99230697,24.04619926,24.6703305,24.92080475,24.78093597,24.86248734,24.45883832,24.04590433,23.68913512
8086,1015.132,23.48637245,23.03109474,22.73770615,22.55119714,22.83173943,22.85574504,22.91306985,23.20410717,23.65193046,23.96425542,24.08724717,24.20214112,24.12272693,24.01974581,24.02508361,23.98914312,24.04872155,24.68822497,24.91327796,24.79418863,24.86697601,24.42912428,24.05295959,23.70537362
2199,1067.415,23.46178028,23.07381231,22.71944117,22.5460006,22.8253624,22.85251952,22.96394608,23.25492236,23.69063676,24.00911556,24.08178641,24.22624666,24.12218318,24.03688905,23.99442853,23.99075121,24.07740063,24.68208115,24.89127588,24.82886401,24.86309466,24.41525714,24.04989589,23.62758247
2710,7030.971,23.42170584,23.16074085,22.75810407,22.53403069,22.8347861,22.87784297,22.94936825,23.23514834,23.64811246,23.91760464,24.06993212,24.24790037,24.12284195,24.07836151,23.99124178,23.98457813,24.05123374,24.69517652,24.92443691,24.80162899,24.78849868,24.41721675,24.0585215,23.69464566
9875,625.44,23.49973025,23.09540287,22.75005208,22.56983637,22.81724895,22.84579832,22.89484992,23.23529234,23.62171094,23.95421868,24.06495189,24.18165544,24.10588284,24.03814927,23.99900183,24.01639733,24.06164366,24.67160388,24.94180354,24.80790803,24.88332712,24.40301667,24.05618437,23.6585888
8084,1177.304,23.4813964,23.09120986,22.74002704,22.56048954,22.8246855,22.83898803,22.87447525,23.1826225,23.71682731,23.96497711,24.06777893,24.21394346,24.13924498,24.03065237,23.99581576,23.99689342,24.07908985,24.65319004,24.90142385,24.78878092,24.84697373,24.4383901,24.04162076,23.705007
3736,1293.721,23.49510966,23.02982884,22.74092925,22.5522942,22.82720407,22.86120239,22.96195853,23.12179,23.66653704,23.95005814,24.09088225,24.20656112,24.12962142,24.02823503,24.004317,23.98296459,24.01179529,24.63510316,24.91210817,24.79279408,24.88690441,24.43638357,24.05392249,23.54733
8862,271.998,23.48829307,22.95418515,22.68588562,22.57550668,22.81752499,22.85995416,22.94643915,23.21325577,23.47251642,23.96576365,24.05977226,24.20789657,24.06268634,24.03106372,24.01012447,23.94915987,24.04967691,24.70910681,24.91910965,24.80712415,24.80334456,24.49083868,24.07652465,23.70662355
4505,708.236,23.47113311,23.04813033,22.74720525,22.55422534,22.83283879,22.8465092,22.90328029,23.2152515,23.65706817,23.96582705,24.0746088,24.19997014,24.10526316,24.02579973,23.99406331,23.98832235,24.0421332,24.65777996,24.92037488,24.79118698,24.85413846,24.45168629,24.0250456,23.71959308
3482,615.654,23.4669559,23.03422662,22.74152978,22.55297693,22.83621514,22.88430039,22.9070531,23.21668007,23.6884015,24.00682403,24.08261662,24.21520106,24.12952606,24.03554626,24.00575019,23.98028442,24.0682352,24.59654527,24.92675542,24.80823608,24.88057369,24.46610202,24.01232792,23.73459943
668,871.847,23.48789329,23.06167642,22.7414764,22.54245062,22.85801489,22.84324786,22.92966015,23.21761052,23.63093575,23.95428449,24.07520978,24.21240293,24.1045684,24.02576443,23.99990689,23.9803756,24.02983537,24.65368812,24.92383452,24.73283162,24.82880767,24.42498362,24.02678022,23.68181709
8857,881.221,23.49669716,23.05736185,22.74091246,22.54984758,22.82243837,22.848379,22.96301904,23.2132521,23.65714683,23.96858434,24.06094315,24.19790718,24.13633416,24.02211199,24.00165572,23.97265033,24.05625737,24.65055062,24.91621699,24.77939302,24.84736035,24.44916202,24.02620681,23.71556323
4767,2937.426,23.52150908,23.04663204,22.74087207,22.55205653,22.82688504,22.85884874,22.92257729,23.22724373,23.65836001,23.96372796,24.07543597,24.17576253,24.13338149,24.0254689,24.00835554,23.98421643,24.01336384,24.71139493,24.93110021,24.78852603,24.83140317,24.4386904,24.03453822,23.70581046
4514,984.068,23.49359588,23.02375717,22.76247774,22.56555195,22.83856796,22.89294253,22.95498993,23.23629363,23.68060467,23.9477347,24.04273287,24.20978631,24.09641043,24.02722014,23.99197632,23.98643757,24.05862073,24.64582864,24.90712978,24.76585624,24.8574116,24.49169985,24.04461957,23.68150505
1696,3015.287,23.50446136,23.04220819,22.73971788,22.55266514,22.83823,22.85535688,22.93289513,23.21397316,23.65220755,23.97492814,24.07562765,24.22134584,24.1227894,24.03511607,24.02084462,23.99612203,24.06877096,24.66950805,24.90359595,24.78691439,24.88574574,24.43791796,24.04782504,23.71830089
1697,1313.23,23.49264626,23.03608588,22.74066592,22.55201839,22.82773575,22.85534704,22.91711579,23.21737209,23.66291502,23.97457182,24.06922845,24.20177305,24.11844529,24.03824315,24.00255654,23.9810372,24.04537128,24.65606151,24.91654882,24.78935323,24.83805331,24.45225146,24.03692746,23.70626935
3221,1110.557,23.48613618,23.08863004,22.73722807,22.56235566,22.82775046,22.86012587,22.8798938,23.20621339,23.62755545,23.95911289,24.0658646,24.20028261,24.12566732,24.03269829,24.00745363,23.9904838,24.065653,24.67487656,24.91939387,24.78763919,24.85606622,24.48343087,24.0366307,23.70767173
8342,747.067,23.4858454,23.04246474,22.74758995,22.56054566,22.83300904,22.83973172,22.99022232,23.18761267,23.63347428,24.00024996,24.07242838,24.27461674,24.11679383,24.08137756,23.97315798,23.99779362,24.04575152,24.64717194,24.92819436,24.80463903,24.8959762,24.42289916,24.01495502,23.66542092
1700,4102.326,23.49200396,23.18267157,22.7332289,22.55397689,22.82708455,22.89036234,22.94163276,23.21044472,23.65455693,23.98429562,24.06644949,24.22360051,24.1339019,24.0137468,23.99323517,23.96707642,24.03419848,24.66086807,24.92856973,24.78606177,24.8565981,24.49950465,24.03250212,23.64758345
1169,960.41,23.49006481,23.08603279,22.74949114,22.55291153,22.81891631,22.84875895,22.93238334,23.22778193,23.69984371,23.9207174,24.07898077,24.20582253,24.13566021,24.02957901,24.01121573,23.98587679,24.06040886,24.66913101,24.93399122,24.79665496,24.86105432,24.44445216,24.02331662,23.75532561
3456,890.913,23.51820854,23.03325876,22.72032342,22.56585446,22.81531921,22.84624022,22.96083925,23.19213659,23.72594667,23.9143892,24.09619116,24.19860632,24.09496222,24.04364345,24.01154912,23.96918077,24.02017688,24.67672542,24.92244769,24.73720128,24.80762358,24.49437244,24.03778515,23.68530546
9605,605.193,23.49346371,22.98659402,22.81335334,22.57082168,22.8076188,22.84015639,22.94688956,23.24428419,23.68224191,23.95811743,24.09127183,24.19899666,24.15660353,24.12049588,24.02181854,23.98647167,24.03939335,24.61229386,24.92477813,24.75244814,24.87951468,24.44611595,24.06121955,23.67925246
4998,1410.097,23.48927545,23.0188168,22.74130413,22.57107506,22.79480918,22.87692895,22.92525463,23.21703012,23.673427,23.98474193,24.03533558,24.22929064,24.12538904,24.05925052,24.02230417,24.00702517,24.0535958,24.74887927,24.928503,24.79137551,24.89579289,24.44800944,24.04710577,23.66680302
3719,1209.52,23.52309731,22.99330746,22.73001935,22.59163938,22.79361939,22.85761996,22.92437444,23.26152139,23.62528389,23.98804375,24.0999473,24.26454998,24.21704922,24.06823394,24.03009558,23.96757603,24.08796356,24.66973935,24.90360591,24.77755039,24.90989981,24.46665852,24.04120833,23.72563612
1415,1006.852,23.60192302,23.05916923,22.73494524,22.56102296,22.83340157,22.86345359,22.96157527,23.17863641,23.69301581,24.029773,24.06560665,24.19500279,24.15482207,24.03531781,24.00831302,23.97443832,24.14224311,24.63709168,24.92944289,24.81291662,24.81683343,24.42637364,24.03336182,23.66424873
2953,655.178,23.47169112,23.05099618,22.72669988,22.55495039,22.86904966,22.81539982,22.92174356,23.21870222,23.68964651,23.96587013,24.09954009,24.1524913,24.09044371,24.05518958,24.00092987,23.95441485,24.03087602,24.64456425,24.96596384,24.79249828,24.81668872,24.4674035,24.03886709,23.68711226
9356,6357.2,23.53701817,23.03760352,22.67698983,22.55389818,22.8310571,22.85630498,23.11582927,23.25741099,23.87575389,23.95156837,24.06361212,24.20120424,24.08165847,24.01697806,24.014903,23.98613562,24.07131767,24.68973637,24.94193858,24.7868155,24.8867518,24.40918485,24.03655297,23.70745928
8589,1852.915,23.48845986,23.10972864,22.73602333,22.56134047,22.82257758,22.8416065,22.88359117,23.19325209,23.67356684,23.9689355,24.07298897,24.22725221,24.13653675,24.02426723,24.00177369,23.98036479,24.04860311,24.65750762,24.90073195,24.78520721,24.84475257,24.43715108,24.01945289,23.68797274
9613,645.64,23.42609548,23.0206632,22.7373879,22.55617484,22.83260366,22.87318938,22.92069201,23.22979418,23.67175941,23.98856773,24.07984121,24.21921109,24.10603804,24.02639316,23.9900364,23.95198383,24.06875917,24.67732891,24.9369798,24.78076448,24.88470707,24.4512003,24.02502493,23.70035149
3723,1515.415,23.50795131,23.10980897,22.74193921,22.55285396,22.82218334,22.85317318,22.91751171,23.20386589,23.65196482,23.96572363,24.06375548,24.22312146,24.11736501,24.04105119,24.00098608,24.00211684,24.05614907,24.65781234,24.91607295,24.78441909,24.84559331,24.44048839,24.04322423,23.72015772
7560,1719.754,23.49110244,23.0340058,22.73888128,22.55166767,22.82461015,22.83152235,22.88902785,23.1630212,23.6717265,23.97873145,24.08423917,24.18927649,24.11423328,24.01933307,24.00185434,23.96636218,24.07438186,24.63721624,24.93547219,24.78371361,24.81588835,24.43489891,24.03140653,23.7017588
6799,6914.234,23.50515964,23.03526649,22.74006515,22.55478196,22.82604257,22.84638562,22.91683873,23.21429957,23.6574577,23.97219576,24.06954291,24.25057386,24.10833506,24.03046345,23.99895463,23.9748797,24.05386673,24.65828017,24.91990757,24.78664183,24.85234986,24.43861265,24.04476583,23.69966858
8079,2561.759,23.50460118,23.04976529,22.74482536,22.55033929,22.82224033,22.86006227,22.8748233,23.21327439,23.6452512,23.9716958,24.09011473,24.21281465,24.11899853,24.06850871,24.00438837,23.96906097,24.05525924,24.65713956,24.92295546,24.78205985,24.86197353,24.44346679,24.0365225,23.66859223
4495,214.221,23.49487798,23.04131915,22.74057216,22.56635849,22.82724557,22.85549388,22.92285056,23.25369948,23.65185911,23.9961302,24.05676413,24.20910848,24.11824686,24.03043502,24.0041072,23.98073719,24.11542999,24.64637736,24.81911823,24.78665032,24.86370832,24.47761219,24.03496692,23.76886656
9609,2199.781,23.46637825,23.06933382,22.73554936,22.5576299,22.82238416,22.84825253,22.91802491,23.21893288,23.68395588,23.99411248,24.07702633,24.20907382,24.12527001,24.0346114,23.99003482,23.98034486,24.0585553,24.6583068,24.91221055,24.77997622,24.87861477,24.43036105,24.03673217,23.70094332
2449,950.211,23.49767579,23.09654445,22.74132368,22.5688872,22.84217015,22.83641744,22.97352698,23.18116606,23.76062873,23.96458474,24.0478495,24.25018397,24.11036702,24.03799109,23.99476278,23.98262268,24.06659144,24.65140514,24.9083741,24.8058286,24.86696148,24.47231402,24.01636667,23.56505373
4499,962.556,23.49665652,23.00633394,22.73578704,22.56110363,22.80483722,22.82561043,22.97117939,23.19952142,23.64090169,23.99546024,24.05753473,24.23476691,24.10449488,24.05717919,24.01341402,24.00966705,24.05273974,24.71076062,24.94814472,24.79633122,24.82265576,24.43326104,24.03817728,23.70748386
1953,721.673,23.53114428,23.03769585,22.73909221,22.55783612,22.81855331,22.92175776,23.03839596,23.22382229,23.68441347,23.94761785,24.05903621,24.21729134,24.11006867,24.06839272,24.00590947,23.96762451,24.0766829,24.67035726,24.91482718,24.78026057,24.86035728,24.40625608,24.03882823,23.67014798
9121,1032.374,23.47464254,23.0008236,22.74460617,22.57526435,22.80778676,22.8578232,22.95550691,23.2431247,23.62617191,24.00108126,24.07345086,24.21372441,24.11639885,24.06125787,23.99765007,23.96160545,24.07919101,24.64376549,24.92081191,24.78940282,24.84125462,24.43033086,24.02850125,23.77188717
7361,1558.04,23.51900001,23.13226486,22.71450966,22.55440224,22.83480027,22.84460153,22.89715449,23.28671952,23.66727408,23.96429533,24.06816641,24.2054598,24.15220127,24.03126821,24.05238838,23.98438144,24.04053438,24.66083655,24.92694217,24.78879704,24.89699214,24.47143973,24.03631744,23.69697415
9654,264.674,23.50441608,23.02123893,22.73458656,22.56888864,22.81052084,22.8709702,22.92993143,23.15691394,23.73197182,23.96536249,24.068726,24.20942648,24.16538068,23.99305174,24.03558347,23.95332027,24.04923611,24.70526948,24.91787926,24.77171203,24.74348935,24.48290191,24.04009584,23.80292563
3506,1431.565,23.52078524,23.09385304,22.75206263,22.55264509,22.83380895,22.84034344,22.94877325,23.24411803,23.71981619,23.94973351,24.07664774,24.2121784,24.12627142,24.06387737,24.0225051,23.97993196,24.05755954,24.65327857,24.92045052,24.77442697,24.84849009,24.42565351,24.04238424,23.73081919
8368,1159.134,23.52601325,23.05287869,22.73586776,22.55339953,22.82489315,22.84301135,22.9144908,23.21262249,23.64708166,23.9750986,24.06119586,24.20743361,24.15378649,24.04235401,23.98360511,23.96855832,24.05619595,24.69506824,24.90785753,24.78763603,24.83859119,24.4390467,24.00266009,23.73721352
8626,2370.628,23.48705921,23.0431272,22.73391445,22.57217593,22.85845298,22.8519981,22.91655327,23.21061753,23.70998119,23.96722566,24.0698268,24.29518719,24.18478949,23.9820785,23.99479147,23.98203177,24.04283615,24.65930981,24.96311586,24.78132263,24.89056464,24.43138547,23.98679385,23.71019372
1718,2571.656,23.46029683,23.17780046,22.73544238,22.56777451,22.8434341,22.8443772,22.92875749,23.22502596,23.67316911,23.97156882,24.08781374,24.23055366,24.08392483,24.00922856,24.03020946,23.95070312,24.04050668,24.69027588,24.91828259,24.77383603,24.84431544,24.43953912,24.04725125,23.77173972
2742,808.659,23.48497371,23.0486318,22.75925072,22.53750521,22.81107176,22.85757524,22.92859716,23.20376489,23.64750822,23.97890177,24.04504956,24.22167542,24.13596541,24.03653071,24.01143932,23.97437711,24.040007,24.6616213,24.92317193,24.80011426,24.8521022,24.43379522,24.02961803,23.73089579
1463,555.733,23.52822911,23.04370141,22.71691403,22.54544299,22.82350583,22.83320779,22.94469969,23.24306284,23.66393734,23.91631767,24.05324155,24.18018792,24.17023213,24.09744198,23.96061571,23.94839379,24.07898955,24.70078194,24.90744104,24.80982832,24.86683383,24.47809418,24.0536972,23.6704389
2233,1265.24,23.48301416,23.04265658,22.74559867,22.55470124,22.84568412,22.85437663,22.93009104,23.21526947,23.65822647,23.98163895,24.06912594,24.21624306,24.11445525,24.03959305,24.01907375,23.99747577,24.04424711,24.67886225,24.90631369,24.78974434,24.86835202,24.43864808,24.02001634,23.69787876
187,1328.991,23.48976826,23.02821051,22.7417776,22.55702831,22.83002926,22.85303605,22.92432082,23.205021,23.65214633,23.97570664,24.07141566,24.20691221,24.12196911,24.02993617,24.00452088,23.98458722,24.04502287,24.66019484,24.9173083,24.78307685,24.86118325,24.43922205,24.03230251,23.6892159
9912,1412.007,23.49263485,23.01420144,22.75521744,22.61568954,22.76001237,22.95533307,23.0837179,23.22898523,23.83451808,24.04993527,24.03572312,24.22547833,24.17624281,24.0521895,24.10056273,23.92613492,24.07113079,24.70695524,24.91669874,24.83521881,24.939295,24.48184967,24.02791036,23.7022625
4031,739.921,23.50566913,23.02847697,22.75299538,22.54845839,22.83338887,22.86215737,22.93956366,23.2021647,23.6383545,23.91081658,24.0745257,24.19588047,24.11613668,24.02469467,23.99298857,23.98281014,24.05518059,24.66426782,24.95347419,24.78117396,24.86514876,24.43652397,24.0503682,23.69961028
9915,1158.46,23.50281998,23.04736517,22.73745991,22.55340153,22.82727776,22.80562819,22.90829155,23.20520138,23.61373629,23.94212367,24.00559906,24.16306337,24.17402692,24.00195267,23.97860261,23.98393936,24.05493818,24.66072661,24.93545673,24.77238288,24.85787377,24.43876895,24.03450285,23.68717428
3009,969.647,23.46469536,23.01629466,22.71800047,22.55699658,22.80574344,22.86024648,22.93509364,23.21165977,23.66186562,23.94292321,24.0658533,24.2172158,24.1226712,24.04729268,24.03278433,23.98457869,24.09178514,24.63003096,24.91193604,24.7941527,24.85801379,24.44898519,24.03771715,23.72404401
9156,700.18,23.51421995,23.04178905,22.76219267,22.53893201,22.8030385,22.85299814,22.91435839,23.21193281,23.65720853,23.96197603,24.06974947,24.17929741,24.11431387,23.9919423,24.01095733,23.97216057,24.02707869,24.68536377,24.92429101,24.78400169,24.85117671,24.42250489,24.04201331,23.69249871
7875,2078.704,23.52094601,23.24751788,22.73007641,22.55867161,22.83321929,22.89169757,22.98250063,23.11408424,23.65357722,23.95757906,24.07862864,24.13987213,24.10347317,24.07508903,23.98712968,24.07870956,24.01482264,24.62712011,24.91096542,24.78532736,24.78522897,24.50319636,24.03293103,23.5765886
8645,272.042,23.48852529,23.02206299,22.75260517,22.55599774,22.81722222,22.85179972,22.93338416,23.215523,23.69007177,23.98357125,24.0467084,24.21018325,24.1033952,24.01442823,23.98970149,23.99483459,24.06704266,24.69653947,24.9425961,24.79504586,24.85578795,24.4575041,24.05076613,23.71501566
6593,1156.565,23.50525653,23.06920743,22.76296501,22.56158277,22.83731634,22.84654833,22.96515627,23.18622245,23.61292575,23.94865234,24.0829696,24.19129968,24.10269409,24.00952817,24.01502516,23.99093795,24.05154961,24.63602616,24.91221609,24.77073221,24.87259877,24.43010209,24.03309258,23.72030844
2755,1563.224,23.46842768,23.08353706,22.74917946,22.55465243,22.83203685,22.86262069,22.95245416,23.28145852,23.62283036,23.96891015,24.11884966,24.13692987,24.08426839,24.09715391,24.00559883,24.00624303,24.05747428,24.66777976,24.91930683,24.77755088,24.83212171,24.42527355,24.06161604,23.74500826
1714,1990.147,23.58875893,23.04196773,22.73893172,22.55248218,22.82744406,22.85356688,22.92201533,23.20758537,23.65825096,23.96333138,24.06885795,24.19664578,24.12748466,24.03078934,24.00187919,23.98175686,24.04940239,24.65642353,24.91857034,24.78678188,24.85861895,24.37247503,24.03478304,23.69759239
1202,2321.313,23.44396789,23.02873299,22.73737611,22.5471271,22.82076999,22.85005451,22.91073017,23.20980777,23.66347238,23.97710045,24.07840861,24.09365191,24.12801117,24.01807005,24.03413906,24.01312194,24.0485521,24.6624859,24.90935928,24.79968561,24.8591546,24.46990846,24.00903911,23.65913085
2980,1002.725,23.48921151,23.09065784,22.73431801,22.57641271,22.79572668,22.87904896,22.93206874,23.19569309,23.67712341,23.97799452,24.07039344,24.19683395,24.1184225,24.06561356,24.08407899,23.98801554,24.06388316,24.69335576,24.90162793,24.79236152,24.84906581,24.43431353,24.04902073,23.72728263
9142,434.14,23.45830671,22.99986772,22.75498104,22.54989615,22.85688302,22.82281216,22.95633096,23.20436939,23.71449842,23.99554361,24.08291857,24.19834698,24.10582208,24.01169257,24.02049416,23.95865164,24.06810036,24.72248307,24.96158059,24.73586025,24.78305197,24.42974273,24.01983638,23.67436725
4773,1286.039,23.49996882,23.05537304,22.75809117,22.54060548,22.82079889,22.86048238,22.92880076,23.20394982,23.63424876,23.96355813,24.07596375,24.20918078,24.11402472,24.04024099,24.0122064,23.97805075,24.06452338,24.65165747,24.90639499,24.7868352,24.88540034,24.44323424,24.03330185,23.72524278
1192,869.883,23.46416765,23.05315748,22.74252164,22.55622709,22.85616211,22.87328014,22.87292945,23.17909598,23.6397096,23.98598773,24.06999074,24.20431152,24.11668123,24.04847124,23.99748536,23.97603231,24.06597432,24.65262345,24.89947709,24.80450532,24.8537568,24.45813061,24.04279249,23.68923999
2472,1098.478,23.54999947,23.05070513,22.74110425,22.55272231,22.82740354,22.85322495,22.92501383,23.23973053,23.66056609,23.96802078,24.07358398,24.21293648,24.09646046,24.03603508,24.06549235,23.9919545,24.04798945,24.67620748,24.90743021,24.77967217,24.88127473,24.44072845,24.03239424,23.75113068
7850,1266.377,23.49276265,22.99534681,22.7657929,22.5640251,22.84097501,22.87243158,22.97136,23.18965077,23.59419029,24.0145279,24.06663987,24.25664344,24.17392704,24.04119641,24.00779239,23.9748766,24.04225131,24.62144371,24.90385705,24.83819064,24.92095687,24.44657479,24.0074552,23.67765696
8622,479.976,23.50676596,23.05191548,22.73069507,22.55914651,22.80984615,22.88358771,22.90095586,23.24671832,23.62089595,23.94455162,24.08515541,24.21709543,24.13858293,24.01535526,23.99252522,23.99598994,24.02505934,24.67133814,24.90220366,24.81042939,24.79470778,24.4820556,24.03373305,23.69203423
9134,2152.236,23.48889054,23.03937803,22.74386642,22.55309696,22.82455766,22.85162028,22.92360715,23.20940053,23.64632154,23.9704035,24.07245772,24.23548863,24.16702928,24.03243191,24.01012902,24.02046393,24.03942985,24.678213,24.9059843,24.78400479,24.84741096,24.44980161,24.03611316,23.69944117
1450,905.95,23.50730411,23.04950749,22.76222749,22.5552488,22.87289988,22.83563835,22.95195707,23.26279964,23.65464784,23.98051,24.0645875,24.24513946,24.17594012,24.05495004,24.01102757,23.99973105,24.03692273,24.66651791,24.92143276,24.79727348,24.858203,24.43830188,24.03849888,23.7031568
171,879.952,23.51176671,23.02361029,22.73700153,22.53241567,22.81659537,22.84349039,22.83603413,23.22635889,23.66486421,23.96365422,24.06619076,24.21416225,24.10336623,24.07258202,24.00534353,24.0089074,24.05104798,24.6279183,24.90884309,24.7792573,24.87512043,24.42892197,24.03417145,23.74823739
2986,644.165,23.51728053,23.12785476,22.72699617,22.58540018,22.79600786,22.86243826,22.90461337,23.2147207,23.67548921,23.98011007,24.05730352,24.21043494,24.12904088,24.04443042,24.00423692,23.96254947,24.06458339,24.63675171,24.93119655,24.79626234,24.90514361,24.42150855,24.03549419,23.74052589
9647,2877.204,23.48477488,23.05838751,22.74157516,22.55782665,22.82834226,22.85308388,22.93125626,23.21585403,23.65244225,23.96834595,24.06596295,24.19985601,24.11684335,24.08082786,23.98299402,23.97019894,24.05522423,24.6575378,24.92024019,24.78007847,24.84517359,24.43409553,24.03625633,23.7015092
3500,3385.3,23.50817356,23.10004603,22.74149215,22.55402191,22.82441103,22.85626286,22.92558772,23.21050109,23.67207293,23.98252884,24.06788584,24.18078874,24.14195555,24.04736436,24.00067395,23.99440894,24.0475392,24.66437874,24.91886142,24.78779924,24.86067002,24.43713688,24.04992312,23.707277
6063,870.365,23.49400193,23.05972133,22.75013139,22.54210735,22.81453381,22.85457985,22.94054578,23.20638373,23.64483878,23.98418823,24.0572377,24.18964228,24.12636518,24.03929408,24.01772772,23.93612336,24.02320267,24.69912243,24.92907966,24.79684834,24.9263876,24.44364486,24.04659589,23.73386404
6061,1494.937,23.4730046,23.06985015,22.74311124,22.5554189,22.82275133,22.84723095,22.93270391,23.21145493,23.61109242,23.99163508,24.06557211,24.21499669,24.1206439,24.00298458,24.00951463,23.98305831,24.04914065,24.63995675,24.91859572,24.77550577,24.85608242,24.42379065,24.03615506,23.70049723
6578,1173.181,23.50142355,23.04352124,22.74097033,22.56171707,22.8301617,22.86563996,22.94748468,23.19689183,23.6744286,24.02489103,24.06331637,24.18477342,24.13135544,23.96702122,24.05596425,23.98002124,24.07040693,24.63854164,24.92445457,24.75455252,24.87439304,24.44942721,24.02133476,23.79651911
9141,640.837,23.45946547,22.98435134,22.73537493,22.55468339,22.86617429,22.85589942,22.93015117,23.22113286,23.60373809,23.97714955,24.08405511,24.2222161,24.09995533,24.07602116,24.01031696,23.98545767,24.04925099,24.65978293,24.92561631,24.79424275,24.87513131,24.4422705,24.03287616,23.68199274
434,1755.31,23.52430671,23.02902751,22.74910271,22.55733169,22.82894268,22.87778875,22.93135999,23.19486243,23.65371092,23.96963691,24.07289812,24.30318113,24.18699382,24.04814628,23.97610841,23.98732976,24.01690882,24.65676233,24.9178926,24.78512774,24.86437677,24.39213925,24.10628156,23.70332255
946,654.197,23.49977697,23.02184512,22.72030887,22.53767443,22.8408793,22.8545293,23.00134506,23.23056508,23.65151516,23.95640712,24.09289675,24.18836146,24.13518531,24.01445314,23.97545715,24.01395811,24.07017735,24.69123896,24.93973254,24.79766703,24.81376219,24.45264243,24.06434392,23.72529949
1792,1728.74,23.49339577,23.04355418,22.72612389,22.55457673,22.87641619,22.85798715,23.03556487,23.21350055,23.66236354,23.90878154,24.07452519,24.19177806,24.10294706,24.07513034,23.99980854,23.98133783,24.12289892,24.66875951,24.91991875,24.8262059,24.8400356,24.44027329,23.99687872,23.72525253
